term_str,n,num,stop,p_stem,pos_max,p,s,i,h,wlen,df,idf,tfidf_sum_doc_max
pittance,1,0,0,pittanc,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
pittheus,1,0,0,pittheu,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002798376941374003
pitthëus,1,0,0,pitthëu,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
pity,62,0,0,piti,NN,0.00011411869080092915,8762.806451612903,13.097177278392058,0.001494632724197778,4,4,0.0,0.0
pityeia,1,0,0,pityeia,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
pitying,6,0,0,piti,VBG,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,7,3,0.41503749927884376,0.0003683939011771489
pityæ,1,0,0,pityæ,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
placd,48,0,0,placd,NN,8.834995416846127e-05,11318.625,13.466411088057779,0.0011897568024435636,5,2,1.0,0.008011430192935902
place,345,0,0,place,NN,0.0006350152955858154,1574.7652173913043,10.620921037113403,0.006744447311776173,5,4,0.0,0.0
place114,1,0,0,place114,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990430622009569
place69,1,0,0,place69,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
placed,24,0,0,place,VBD,4.417497708423064e-05,22637.25,14.466411088057779,0.0006390533783060124,6,3,0.41503749927884376,0.0014614799790340616
placeful,1,0,0,place,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
places,48,0,0,place,NNS,8.834995416846127e-05,11318.625,13.466411088057779,0.0011897568024435636,6,4,0.0,0.0
placing,1,0,0,place,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
placius,1,0,0,placiu,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
placus,3,0,0,placu,NNP,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,2,1.0,0.00042938158526944754
placéd,1,0,0,placéd,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
plagud,6,0,0,plagud,NN,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,6,1,2.0,0.001794526693584567
plague,20,0,0,plagu,NN,3.681248090352553e-05,27164.7,14.729445493891571,0.0005422274309634037,6,4,0.0,0.0
plagued,5,0,0,plagu,JJ,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,7,2,1.0,0.0008711524169023908
plagues,20,0,0,plagu,NNS,3.681248090352553e-05,27164.7,14.729445493891571,0.0005422274309634037,7,2,1.0,0.00317606080455153
plaguing,4,0,0,plagu,VBG,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,8,3,0.41503749927884376,0.0002610656571334322
plain,110,0,0,plain,NN,0.00020246864496939042,4939.036363636364,12.270013875254275,0.002484293083078352,5,4,0.0,0.0
plaind,2,0,0,plaind,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.0003299516125825253
plainer,1,0,0,plainer,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
plainly,11,0,0,plainli,RB,2.0246864496939044e-05,49390.36363636363,15.591941970141637,0.0003156879363135945,7,3,0.41503749927884376,0.0006706803242699945
plainness,2,0,0,plain,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,9,1,2.0,0.0005980861244019139
plains,1,0,0,plain,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002798376941374003
plaint,2,0,0,plaint,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.0003299516125825253
plaintive,4,0,0,plaintiv,JJ,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,9,4,0.0,0.0
plaints,6,0,0,plaint,NN,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,7,2,1.0,0.000989854837747576
plaited,3,0,0,plait,VBD,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,2,1.0,0.00046024541558787837
plaiting,1,0,0,plait,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002798376941374003
plan,13,0,0,plan,NN,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,4,2,1.0,0.001914971852210885
planctae,2,0,0,plancta,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,1,2.0,0.0005980861244019139
plane,3,0,0,plane,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,5,2,1.0,0.00046024541558787837
planed,2,0,0,plane,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,1,2.0,0.0005980861244019139
planet,2,0,0,planet,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.0003299516125825253
plank,5,0,0,plank,NN,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,5,2,1.0,0.0007784938458523919
planky,1,0,0,planki,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
plans,3,0,0,plan,NNS,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,5,2,1.0,0.00043896190926965705
plant,26,0,0,plant,NN,4.7856225174583193e-05,20895.923076923074,14.350933870637842,0.0006867815227787974,5,4,0.0,0.0
planted,13,0,0,plant,VBD,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,7,3,0.41503749927884376,0.0007708908454326685
planting,1,0,0,plant,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002798376941374003
plants,4,0,0,plant,NNS,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,6,2,1.0,0.0006599032251650507
plat,2,0,0,plat,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,1,2.0,0.0007216308858019123
plataea,1,0,0,plataea,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
platane,2,0,0,platan,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,1,2.0,0.000598175564528189
plate,15,0,0,plate,NN,2.760936067764415e-05,36219.6,15.144482993170415,0.00041812949323488983,5,4,0.0,0.0
plated,1,0,0,plate,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.00036081544290095615
plates,6,0,0,plate,NNS,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,6,4,0.0,0.0
platform,2,0,0,platform,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,2,1.0,0.0002990654222325257
plato,1,0,0,plato,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
platters,2,0,0,platter,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,2,1.0,0.0002894403781691786
platæa,1,0,0,platæa,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
plausible,3,0,0,plausibl,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,9,1,2.0,0.0008971291866028708
plausibly,2,0,0,plausibl,RB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,9,1,2.0,0.0005980861244019139
play,28,0,0,play,VB,5.153747326493574e-05,19403.357142857145,14.24401866672133,0.0007341007312213962,4,4,0.0,0.0
playd,16,0,0,playd,NN,2.9449984722820425e-05,33955.875,15.051373588778935,0.0004432627222470025,5,2,1.0,0.0026396129006602026
played,9,0,0,play,VBD,1.656561640658649e-05,60365.99999999999,15.881448587336621,0.0002630859852787434,6,3,0.41503749927884376,0.0005385952916235933
player,1,0,0,player,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002798376941374003
playing,9,0,0,play,VBG,1.656561640658649e-05,60365.99999999999,15.881448587336621,0.0002630859852787434,7,4,0.0,0.0
plays,3,0,0,play,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,5,2,1.0,0.0005007342899696563
plea,1,0,0,plea,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.0002990877822640945
plead,6,0,0,plead,VB,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,5,3,0.41503749927884376,0.0004196417692428474
pleaded,1,0,0,plead,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
pleading,1,0,0,plead,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
pleadings,1,0,0,plead,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.00036081544290095615
pleads,3,0,0,plead,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,1,2.0,0.0008972633467922835
pleasant,11,0,0,pleasant,JJ,2.0246864496939044e-05,49390.36363636363,15.591941970141637,0.0003156879363135945,8,3,0.41503749927884376,0.0007595781501561805
pleasanter,1,0,0,pleasant,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990430622009569
pleasantly,3,0,0,pleasantli,RB,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,10,3,0.41503749927884376,0.0001821949333535313
pleasd,57,0,0,pleasd,NN,0.00010491557057504776,9531.473684210527,13.218483574614192,0.0013868247463675449,6,2,1.0,0.009357325213124327
please,96,0,0,pleas,VB,0.00017669990833692255,5659.3125,12.466411088057779,0.0022028136965502043,6,4,0.0,0.0
pleased,22,0,0,pleas,VBN,4.049372899387809e-05,24695.181818181816,14.591941970141637,0.0005908821436333109,7,2,1.0,0.0032318575800198562
pleases,4,0,0,pleas,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,1,2.0,0.0011961722488038277
pleasest,1,0,0,pleasest,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
pleasing,11,0,0,pleas,VBG,2.0246864496939044e-05,49390.36363636363,15.591941970141637,0.0003156879363135945,8,2,1.0,0.0018610296146815356
pleasingly,1,0,0,pleasingli,RB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990877822640945
pleasurable,1,0,0,pleasur,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,11,1,2.0,0.00036081544290095615
pleasure,56,0,0,pleasur,NN,0.00010307494652987149,9701.678571428572,13.24401866672133,0.0013651265159129208,8,4,0.0,0.0
pleasures,18,0,0,pleasur,NNS,3.313123281317298e-05,30182.999999999996,14.881448587336621,0.0004930407377443138,9,2,1.0,0.003154747495153313
pleaséd,1,0,0,pleaséd,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
pleat,1,0,0,pleat,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
pleated,1,0,0,pleat,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
plebei,1,0,0,plebei,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
plebeians,2,0,0,plebeian,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,9,1,2.0,0.0007216308858019123
pledgd,1,0,0,pledgd,VBP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
pledge,1,0,0,pledg,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
pledged,4,0,0,pledg,VBD,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,2,1.0,0.0005692780723065789
pledging,2,0,0,pledg,VBG,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,2,1.0,0.0002894403781691786
pleiades,4,0,0,pleiad,NNP,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,8,2,1.0,0.0006907670554834814
pleiads,1,0,0,pleiad,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
plemmirio,1,0,0,plemmirio,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990430622009569
plenteous,2,0,0,plenteou,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,9,1,2.0,0.000598175564528189
plenteously,1,0,0,plenteous,RB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,11,1,2.0,0.00036081544290095615
plentiful,1,0,0,plenti,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990877822640945
plentifully,1,0,0,plenti,RB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,11,1,2.0,0.0002990877822640945
plenty,19,0,0,plenti,NN,3.4971856858349256e-05,28594.421052631576,14.803446075335348,0.0005177039971569199,6,4,0.0,0.0
pleuron,6,0,0,pleuron,NNP,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,7,2,1.0,0.0008683882146022422
pleuronius,1,0,0,pleuroniu,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990877822640945
pliant,5,0,0,pliant,JJ,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,6,2,1.0,0.0008403109466155287
plied,14,0,0,pli,VBD,2.576873663246787e-05,38806.71428571429,15.24401866672133,0.00039281910224316595,5,3,0.41503749927884376,0.000920157824072742
plies,4,0,0,pli,NNS,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,5,1,2.0,0.001196351129056378
plight,28,0,0,plight,NN,5.153747326493574e-05,19403.357142857145,14.24401866672133,0.0007341007312213962,6,4,0.0,0.0
plighted,2,0,0,plight,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,2,1.0,0.00028946273820074737
plights,3,0,0,plight,NNS,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,1,2.0,0.0008972633467922835
pliny,1,0,0,plini,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
plot,17,0,0,plot,NN,3.12906087679967e-05,31958.470588235297,14.963910747528594,0.0004682298768401383,4,4,0.0,0.0
plots,3,0,0,plot,NNS,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,5,1,2.0,0.0010824463287028685
plotted,7,0,0,plot,VBD,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,7,3,0.41503749927884376,0.000485684285566048
plotter,1,0,0,plotter,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
plotting,11,0,0,plot,VBG,2.0246864496939044e-05,49390.36363636363,15.591941970141637,0.0003156879363135945,8,3,0.41503749927884376,0.0007210935277860796
plottst,1,0,0,plottst,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
plough,19,0,0,plough,IN,3.4971856858349256e-05,28594.421052631576,14.803446075335348,0.0005177039971569199,6,4,0.0,0.0
ploughd,4,0,0,ploughd,JJ,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,2,1.0,0.0006290393948466199
ploughed,3,0,0,plough,VBN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,8,2,1.0,0.00043896190926965705
ploughing,3,0,0,plough,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,9,2,1.0,0.000479450783651435
plow,7,0,0,plow,NN,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,4,3,0.41503749927884376,0.000494517738804248
plowd,4,0,0,plowd,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,5,1,2.0,0.0014432617716038246
plowed,1,0,0,plow,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002798376941374003
plowing,1,0,0,plow,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
pluck,7,0,0,pluck,NN,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,5,2,1.0,0.0010776710682427616
pluckd,13,0,0,pluckd,NN,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,6,2,1.0,0.002036662075671907
plucked,2,0,0,pluck,VBD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,2,1.0,0.0002894403781691786
plucking,1,0,0,pluck,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
plucks,3,0,0,pluck,NNS,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,2,1.0,0.000448609313364573
plumage,1,0,0,plumag,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
plumb,2,0,0,plumb,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,5,1,2.0,0.0007216308858019123
plumd,12,0,0,plumd,NN,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,5,2,1.0,0.0018562543542214288
plume,13,0,0,plume,NN,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,5,2,1.0,0.001915195452526573
plumed,3,0,0,plume,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,1,2.0,0.0008395130824122009
plumes,13,0,0,plume,NNS,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,6,4,0.0,0.0
plummet,1,0,0,plummet,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
plump,1,0,0,plump,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
plumper,1,0,0,plumper,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
plumping,1,0,0,plump,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
plumy,1,0,0,plumi,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
plunder,5,0,0,plunder,VB,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,7,1,2.0,0.0013991884706870015
plundered,2,0,0,plunder,VBD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,9,1,2.0,0.0005980861244019139
plungd,6,0,0,plungd,NN,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,6,2,1.0,0.001020718668066007
plunge,3,0,0,plung,IN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,1,2.0,0.0008395130824122009
plunged,5,0,0,plung,VBN,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,7,2,1.0,0.0007187996034070574
plunges,1,0,0,plung,VBZ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
pluperfect,1,0,0,pluperfect,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990430622009569
plural,2,0,0,plural,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.00032992925255095657
plurima,1,0,0,plurima,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
plush,1,0,0,plush,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
plut,2,0,0,plut,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,1,2.0,0.000598175564528189
plutarch,1,0,0,plutarch,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
pluto,10,0,0,pluto,NNP,1.8406240451762765e-05,54329.4,15.729445493891571,0.00028951995593346457,5,2,1.0,0.0016497580629126268
plutos,18,0,0,pluto,NNP,3.313123281317298e-05,30182.999999999996,14.881448587336621,0.0004930407377443138,6,2,1.0,0.0030621560041980203
ply,13,0,0,pli,VB,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,3,3,0.41503749927884376,0.0009053446153120676
plyd,2,0,0,plyd,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,1,2.0,0.0007216308858019123
plying,4,0,0,pli,VBG,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,6,3,0.41503749927884376,0.0002698898301200461
po,1,0,0,po,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
